id,speaker,start_time,end_time,text,emotion
Ses04F_script02_1_M020,M,126.57,133.48,Honey this is natural phenomenon.  I mean this only happens once a year.  This is a great opportunity.,fru
Ses04F_script02_1_M021,M,133.5171,141.12,Think about the people in Kansas.  They'd have to get plane tickets and hotel reservations to come see this.  We're just forty minutes away.  It's too good to pass up.,exc
Ses04F_script02_1_F013,F,140.5,148.3696,"Pass up what?  These little fish swim onto the beach, flop around, and then swim away and then they die.",ang
Ses04F_script02_1_M022,M,147.6463,158.65,"Yeah but that moment on the beach is the highlight of their little lives.  All that flopping around is laying eggs or what do you, spawning or mating something like that.",fru
Ses04F_script02_1_M023,M,158.74,162.62,This is the big night for these guys.  Life's last orgy.,exc
Ses04F_script02_1_F014,F,162.01,170.11,What are you so excited about?  This isn't a moon landing we're talking about.  It's fish.  It's fish nobody even eats.,ang
Ses04F_script02_1_M024,M,169.61,171.05,"Yeah, they do.",fru
Ses04F_script02_1_F015,F,170.55,172.2,"Oh, Augie.",fru
Ses04F_script02_1_M025,M,171.48,174.6,Okay but it's fish who do something none of the other fish do,fru
Ses04F_script02_1_M026,M,174.63,183.42,"like the swallows returning to Capistrano or the lemmings throwing themselves off the cliffs, like that.  There's mystery here and magic",exc
Ses04F_script02_1_M027,M,183.46,187.95,a little bit of the unexplainable.  I don't see how you cannot be interested.,fru
Ses04F_script02_1_F016,F,187.43,189.2593,I'm just not.,ang
Ses04F_script02_1_M028,M,188.53,190.39,For real?,sur
Ses04F_script02_1_F017,F,189.91,191.9113,Yes.,ang
Ses04F_script02_1_M029,M,191.27,203.99,I don't get it.  The first time we came here to see it you said it was the best night of your life and last year I remember distinctly you were so excited to get here.  You stubbed your toe rushing me out the door and didn't even notice until we were in the car.,fru
Ses04F_script02_1_F018,F,203.26,213.0312,Last year you will also remember our shoes got wet.  I got sand in my panties.  We got in a big fight over nothing.  You got a sore throat and we did not see the Grunions.,xxx
Ses04F_script02_1_M030,M,212.4,214.83,We weren't in a good spot.,fru
Ses04F_script02_1_F019,F,214.01,216.33,We didn't see them the first time either.,ang
Ses04F_script02_1_M031,M,215.51,219.4925,We just weren't in a good spot.  This is a much better spot.,ang
Ses04F_script02_1_M032,M,219.6,227.3522,"I've got good instincts for these things.  Look there. What's that.  Is that?  Is that, is that-no it's just seaweed isn't it.",exc
Ses04F_script02_1_M033,M,227.4004,235.4048,"Ah, man this is great.  I wouldn't miss this for anything.  I mean think about this.  I know you're not interested but just think about this for a minute.",exc
Ses04F_script02_1_M034,M,235.5012,245.05,Out there someplace there's this huge mass of silver fish heading this way.  They don't know why.  We don't know why.  It wasn't a decision.  They didn't take a vote.,exc
Ses04F_script02_1_M035,M,245.09,256.9586,No one sent them a map or an invitation.  Just some little instinctual time release firecracker went off in their little bodies and all as one. They turned and formed a line as long as the California coast and started swimming.,exc
Ses04F_script02_1_M036,M,257.0068,261.5876,They're swimming right now as if that's the only thing that matters.,exc
Ses04F_script02_1_M037,M,261.64,266.7953,It's single mindedness with no mind.  Urgency that's pure urge.,exc
Ses04F_script02_1_M038,M,266.8435,276.95,They don't know what drives them.  They don't give it a name or ask question.  They just turn as one and start the swim that brings them here to this place,exc
Ses04F_script02_1_M039,M,276.99,282.24,where we stand for massive celebration of sex and death.,exc
Ses04F_script02_1_M040,M,282.64,287.02,"Ah, I'm giving myself goose bumps.  All my hairs are popping up.",exc
Ses04F_script02_1_F020,F,286.54,288.43,That's the wind.,fru
Ses04F_script02_1_M041,M,287.88,289.75,Well so what do you think?,xxx
Ses04F_script02_1_F021,F,289.27,290.95,About what?,ang
Ses04F_script02_1_M042,M,290.47,292.41,What I said.,xxx
Ses04F_script02_1_F022,F,291.96,293.85,It's ridiculous.,ang
Ses04F_script02_2_M000,M,8.4,11.35,"Well, so what do you think?",neu
Ses04F_script02_2_F000,F,10.94,12.19,About what?,xxx
Ses04F_script02_2_M001,M,11.89,13.41,What I said.,xxx
Ses04F_script02_2_F001,F,12.75,14.98,It's ridiculous.,xxx
Ses04F_script02_2_M002,M,14.37,18.77,It certainly is not.  It's slightly exaggerated scientific fact.,xxx
Ses04F_script02_2_F002,F,18.39,25.72,It's PR.  Somebody sold you a bill of goods that this wonderful event is going to take place on the beach.,ang
Ses04F_script02_2_M003,M,25.92,29.02,I'm not the only one.  Look at these people.,xxx
Ses04F_script02_2_F003,F,28.49,41.1495,"Well sure everybody's told the same story.  It keeps us all coming back for more.  It keeps us all excited, keeps us thinking that life is going to start any minute now if we can just find the right spot and get in on the action.",xxx
Ses04F_script02_2_M004,M,40.51,43.08,Are we talking about the same thing?,xxx
Ses04F_script02_2_F004,F,42.42,45.89,Well I'm sorry but it's still just fish to me.,xxx
Ses04F_script02_2_M005,M,45.921,52.98,"Carla, can I ask you something?  Don't take this the wrong way but are you having your period?",xxx
Ses04F_script02_2_F005,F,52.0059,60.192,Goddamn it Augie don't ask me that.  You always ask me that.  I hate it when you ask me that.  It's insulting.,ang
Ses04F_script02_2_M006,M,59.1414,62.29,Well then what's bugging you?,fru
Ses04F_script02_2_F006,F,61.5,66.0,We just have different ideas about what this evening is supposed to look like.,ang
Ses04F_script02_2_M007,M,65.13,75.59,"There's nothing to it.  We come down here.  The grunions arrive.  They do their little fish business.  We go oh, ah look at the fish.  They go home.  We go home.",fru
Ses04F_script02_2_F007,F,75.01,78.83,"For heaven's sake, this is not about fish.",ang
Ses04F_script02_2_M008,M,82.13,84.43,Why not?,fru
Ses04F_script02_2_F008,F,83.7513,87.95,We totally skipped. Right.,neu
Ses04F_script02_2_M009,M,89.8722,98.65,"There's nothing to it.  We come down here.  The grunions arrive.  They do the little fish business.  We go oh, ah look at the fish.  They go home.  We go home.",xxx
Ses04F_script02_2_F009,F,98.28,102.14,"For heaven's sake, grow up we are not going to see the Grunions.",ang
Ses04F_script02_2_M010,M,101.57,103.1801,Why not?,fru
Ses04F_script02_2_F010,F,102.611,106.09,We never do.  Do we have we ever?,ang
Ses04F_script02_2_M011,M,105.61,108.34,We've missed them twice that's not ever.,fru
Ses04F_script02_2_F011,F,107.68,111.0597,Twice is every time we've tried that's ever.,ang
Ses04F_script02_2_M012,M,110.4031,112.65,We'll see them this year.,fru
Ses04F_script02_2_F012,F,112.1,118.16,"No, we won't.  It's pointless.  It's like waiting up to see Santa Clause.",xxx
Ses04F_script02_2_F013,F,118.2126,127.2854,"God I feel as though my entire life is going to be spent standing on the beach with my eyes wide open and my hands clasped expectantly waiting for the fish to show up,",xxx
Ses04F_script02_2_F014,F,127.3291,130.19,and the fish won't show up.,ang
Ses04F_script02_2_M013,M,129.5332,132.13,I thought you wanted to see it.,fru
Ses04F_script02_2_F015,F,131.46,135.1803,You don't understand anything I'm saying.,fru
Ses04F_script02_2_M014,M,134.6112,136.8876,"No, of course not.",fru
Ses04F_script02_2_F016,F,136.34,144.9861,I did want to see it.  I always do.  I keep thinking that this time will be the time but it never is.,fru
Ses04F_script02_2_M015,M,144.2857,148.57,It's just a fish.  Nothing to get traumatized over.,fru
Ses04F_script02_2_F017,F,147.8,150.59,"For heaven's sake, this is not about fish.",xxx
Ses04F_script02_2_M016,M,149.91,160.73,I've been trying to work this backwards but I can't seem to pinpoint the moment when we took a turn for the worse.  You were fine during the phone call from Marge.  Dinner was okay.  Doing the dishes was no problem.,fru
Ses04F_script02_2_M017,M,160.77,169.62,Let's see I took a shower.  You watched the news.  You said the Grunions are running tonight. I said great let's go.  I feel lucky tonight.,xxx
Ses04F_script02_2_M018,M,169.6643,177.33,"Okay.  Uh, so I'm putting on my jacket, putting out the animals.  We're getting the car out of the garage.",xxx
Ses04F_script02_2_F018,F,175.68,182.8524,Do you remember the first time we came to see it?  It was about four years ago right after we got married.,xxx
Ses04F_script02_2_F019,F,182.94,192.4831,We thought I was pregnant and we had a bottle of champagne but no glasses.  You asked me to dance.  So we took off our shoes,sad
Ses04F_script02_2_F020,F,192.52,200.3,"and you popped the cork and while we were dancing, you said the softest most intimate things to me",sad
Ses04F_script02_2_F021,F,200.34,206.0537,right into my ear so that I could hear them as much as- so that I could feel them as much as hear them.,sad
Ses04F_script02_2_F022,F,206.29,215.99,"And I remember thinking this is it.  At last, at last I'm as happy as I'm supposed to be.",sad
Ses04F_script02_2_M019,M,215.27,217.11,Wait a minute.  I've got it.,neu
Ses04F_script02_2_F023,F,216.78,220.61,"Dancing barefoot in the sand, drinking champagne from the bottle.",sad
Ses04F_script02_2_M020,M,219.52,231.52,"It was in the car right.  Driving past the Knickerbocker Liquor Locker, you said let's get some champagne and I said times a wasting or something like that.  Right?",neu
Ses04F_script02_2_M021,M,231.54,235.83,"That's it, right?  You want this to be like the other time, right.  That's it.",exc
Ses04F_script02_2_F024,F,235.34,240.93,I would rather not remember some things.  I would rather not hope for some things.,sad
Ses04F_script02_2_M022,M,240.18,247.9036,Okay.  Right.  I got it.  Sure.  Of course.  Listen you want to dance?,xxx
Ses04F_script02_2_F025,F,247.5533,249.1731,No.,neu
Ses04F_script02_2_M023,M,248.9104,250.84,You want me to get some champagne?,neu
Ses04F_script02_2_F026,F,250.48,251.74,No.,sad
Ses04F_script02_2_M024,M,251.3,253.06,Take off our shoes?,xxx
Ses04F_script02_2_F027,F,252.66,254.31,No.  No.,fru
Ses04F_script02_2_M025,M,254.1,256.0897,Well what?  Want me to breath in your ear?,fru
Ses04F_script02_2_F028,F,255.86,257.05,No.,fru
Ses04F_script02_2_M026,M,256.56,258.51,Want to get married again?,fru
Ses04F_script02_2_F029,F,258.12,259.51,No.,fru
Ses04F_script02_2_M027,M,259.12,261.73,What?  What do you want a divorce?,fru
Ses04F_script02_2_F030,F,261.37,262.76,No.,fru
Ses04F_script02_2_M028,M,262.38,263.92,A vacation?,fru
Ses04F_script02_2_F031,F,263.36,264.71,No.,ang
Ses04F_script02_2_M029,M,264.41,271.6,"A new carpet, a poodle, a backrub, ice cream, a suicide pact.  What?  What?  Carla what the hell do you want?",fru
Ses04F_script02_2_F032,F,270.93,274.24,I want something to turn out the way it's supposed to.,xxx
Ses04F_script02_2_M030,M,273.45,277.96,Well welcome to the human race.  You think this is what I had in mind.,xxx
Ses04F_script02_2_M031,M,277.99,285.5509,"Do you think that when I proposed, I had this great fantasy going that four years down the line we'd come to the beach and yell at each other over fish.",fru
Ses04F_script02_2_M032,M,285.5947,293.39,Do you think that I knew that there'd be times when you'd look at me like I'm a used Kleenex and times I would look at you and think holy hell when's the next flight to Alaska.,fru
Ses04F_script02_2_M033,M,293.42,299.9532,"No, no I'm just like you.  I thought it was going to be all peaches and roses and sand in our hair and wind in our",fru
Ses04F_script02_2_M034,M,299.997,309.47,"Sand in our toes and wind in our hair and the fish will always come and the bills will always pay themselves and ha, ha baby the jokes on us.  Because you know what you get,",fru
Ses04F_script02_2_M035,M,309.49,312.14,"you know what you get Carla, this.",xxx
Ses04F_script02_2_F033,F,311.66,315.35,"This what, what is this?  This isn't even anything.",ang
Ses04F_script02_2_M036,M,314.7,316.3,Yes it is.,xxx
Ses04F_script02_2_F034,F,315.77,321.41,"Oh, right, sure this is standing on the beach.  This is waiting.  This is fighting.",ang
Ses04F_script02_2_M037,M,320.94,322.32,Right.,xxx
Ses04F_script02_2_F035,F,321.96,325.35,But this isn't anything like I thought anything would be like.,xxx
Ses04F_script02_2_M038,M,324.52,326.73,"No, I know me either.",xxx
Ses04F_script02_2_F036,F,326.2626,337.09,"This is just this.  I mean it includes a lot in everything but it's just not, you know, something else.  Do you have any idea what I'm trying to say?",xxx
Ses04F_script02_2_M039,M,336.32,338.1,I'm doing the best I can.,fru
Ses04F_script02_2_F037,F,337.59,351.2149,"I know you are, Augie.  Really I do.  I know you wanted this to be special and nice and it's the full moon and the sand and all but I just couldn't help thinking about being somewhere else.",sad
Ses04F_script02_2_M040,M,350.1643,353.2,Maybe if you were with somebody else too.,sad
Ses04F_script02_2_F038,F,352.68,355.3737,I didn't say that.,fru
Ses04F_script02_2_M041,M,354.9359,360.7581,"No, I know but still.  I know I don't make you happy.",sad
Ses04F_script02_2_F039,F,360.4079,365.12,"For heaven's sake, whatever I'm doing I'd rather be doing it with you.",fru
Ses04F_script02_2_M042,M,364.52,366.39,Yeah?,sur
Ses04F_script02_2_F040,F,365.7,372.79,Well don't be ridiculous.  Don't you know that?  You're the one who probably wishes you were with somebody else,fru
Ses04F_script02_2_F041,F,372.8186,376.5,somebody who knew how to enjoy herself and didn't take everything so hard.,sad
Ses04F_script02_2_M043,M,375.83,379.538,"Actually now that you mention it, no I don't.",neu
Ses04F_script02_2_F042,F,378.7938,384.8349,Okay.  Fine.  So we're in the wrong spot but we're with the right person.,xxx
Ses04F_script02_2_M044,M,384.2221,389.9567,I don't know.  It seemed like a good spot to me.,neu
Ses04F_script02_2_M045,M,390.1318,394.4219,I mean look at the view you've got of the moon from here.,xxx
Ses04F_script02_2_F043,F,393.6777,401.52,"Yeah, I noticed that.  Looks pretty on the water doesn't it, big old white moon.",hap
Ses04F_script02_2_M046,M,401.68,405.77,Well look at what we got here.,exc
Ses04F_script02_2_F044,F,405.09,408.3864,"Oh, Augie you brought refreshments.",hap
Ses04F_script02_2_M047,M,407.84,409.82,It's not champagne.,neu
Ses04F_script02_2_F045,F,409.35,412.66,Well then I guess we don't need glasses.,hap
Ses04F_script02_2_M048,M,412.56,416.7914,You still cold?  Do you want to go home?,xxx
Ses04F_script02_2_F046,F,416.57,426.5972,I'm beginning to think you might be right.  I think this may be the spot after all.  Augie I'm sorry.,hap
Ses04F_script02_2_M049,M,426.1595,431.61,"Shh.  If we're very quiet, the fish might come.",xxx
Ses04F_script02_2_F047,F,431.66,433.6889,Or not.,xxx
Ses04F_script02_2_M050,M,433.4701,435.0898,Or not.,xxx
Ses04F_script03_1_M000,M,6.2551,8.14,Good God.,xxx
Ses04F_script03_1_F000,F,7.75,9.19,Do you think it's them?,xxx
Ses04F_script03_1_M001,M,8.63,9.67,I wonder.,fea
Ses04F_script03_1_F001,F,9.23,11.86,Nobody knows we're here except Freda and she wouldn't ring up.,xxx
Ses04F_script03_1_M002,M,11.43,12.79,It must be them then.,fea
Ses04F_script03_1_F002,F,12.42,14.5552,Well what are we going to do?,xxx
Ses04F_script03_1_M003,M,13.9831,17.81,"We'll be alright, darling.  Whatever happens, aren't we?",xxx
Ses04F_script03_1_F003,F,17.34,19.16,Now and always sweet.,xxx
Ses04F_script03_1_M004,M,18.91,20.66,I don't care then.,xxx
Ses04F_script03_1_F004,F,20.2755,22.67,It was bound to come sooner or later.,xxx
Ses04F_script03_1_M005,M,22.15,26.2925,Hello.  Hello.  What?  Wrong number.,xxx
Ses04F_script03_1_F005,F,25.9111,30.4663,Ahh.  It sent shivers up my spine.,exc
