utterance_id,text,label
Ses02M_script01_3_M032,"Then I came back and it was incredible.  There was no meaning in it here. I mean, the whole thing to them seemed like it's sort of a bus accident.  I went to work with Dad and that rat race again.",sad
Ses02M_script01_3_M033,"And I felt what you said, ashamed somehow 'cause nobody had changed at all.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator.",sad
Ses02M_script01_3_M034,"I mean, you can take those things out of a war, but when you drive that car, you've gotta realize that it came out of the love a man can have for a man.  You've gotta be a little better because of it.",sad
Ses02M_script01_3_M035,Otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of that.  And I guess that included you.,sad
Ses02M_script01_3_M036,I want you now Annie.,neutral
Ses02M_script02_1_F000,Fine.,neutral
Ses02M_script02_1_F001,What flashlight?,neutral
Ses02M_script02_1_F005,Yea.,neutral
Ses02M_script02_1_F006,I'm cold.,neutral
Ses02M_script02_1_F011,Not particularly.,neutral
Ses02M_script02_1_F016,I'm just not.,sad
Ses02M_script02_1_F017,Yes.,neutral
Ses02M_script02_1_F018,"Last year you'll also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight over nothing, and we didn't see the Grunions.",angry
Ses02M_script02_1_F020,That's the wind.,neutral
Ses02M_script02_1_F021,About what?,neutral
Ses02M_script02_2_F005,Goddamn it Augie don't ask me that. I hate it when you ask me that. You always ask me that. It's insulting.,angry
Ses02M_script02_2_F006,We just have different ideas of what this evening is supposed to look like.,angry
Ses02M_script02_2_F011,I mean I feel like my whole life is going to be spent standing on the beach waiting for the fish to show up with my eyes open and my hands clasped expectantly and the fish won't show up.,angry
Ses02M_script02_2_F013,"I did want to see them, I always do. I mean I keep thinking that this is going to be the time and it never is.",angry
Ses02M_script02_2_F015,Do you remember the first time we came to see it? It was about four years ago right after we got married.,sad
Ses02M_script02_2_F016,"We thought I was pregnant and we opened a bottle of champagne but no glasses, you asked me to dance, we kicked off our shoes and you popped the cork.",sad
Ses02M_script02_2_F017,And when we were dancing you said the softest most intimate things to me right into my ears so I could feel them as much as hear them,sad
Ses02M_script02_2_F018,"and I remember thinking that this is it you know. At last, at last I am as happy as I am supposed to be",sad
Ses02M_script02_2_F019,"Just dancing barefoot in the sand, drinking champagne out of the bottle.",sad
Ses02M_script02_2_F020,I'd rather not remember some things. I would rather not hope for some things.,sad
Ses02M_script02_2_F021,No.,sad
Ses02M_script02_2_F022,No.,sad
Ses02M_script02_2_F031,"Well, but this isn't anything like I thought anything would be like.",sad
Ses02M_script02_2_F034,"I know that you meant this to be special and nice, and there's the sand and the moon and everything but I just couldn't help thinking about being somewhere else.",sad
Ses02M_script02_2_F037,Don't be ridiculous. I mean don't you know that?,happy
Ses02M_script02_2_F038,"You're the one who probably wishes he was with someone else, someone who knew how to enjoy herself and didn't take everything so hard.",sad
Ses02M_script02_2_F042,"Well, I guess we don't need glasses.",happy
Ses02M_script02_2_F044,"Augie, I'm sorry.",sad
Ses02M_script02_2_F045,Or not.,happy
Ses02M_script02_2_F046,Hmm.,neutral
Ses02M_script02_2_M000,So what do you think?,neutral
Ses02M_script02_2_M001,What I was saying.,neutral
Ses02M_script02_2_M002,Certainly it's not. Slightly exaggerated scientific fact.,neutral
Ses02M_script02_2_M010,"Well, we'll see them this year.",neutral
Ses02M_script02_2_M015,"You were fine during the phone call from Marge, dinner was okay, doing the dishes was no problem, let's see, I took a shower, you watched the news, you said",neutral
Ses02M_script02_2_M016,"""the Grunion are running tonight,"" I said ""great, let's go, I feel lucky,""",neutral
Ses02M_script02_2_M017,"okay so I'm getting on my jacket and putting out the animals, getting the car out of the garage-",neutral
Ses02M_script02_2_M021,"Yea. Okay, sure, no. I see. Listen, you want to dance?",neutral
Ses02M_script02_2_M022,You want to go get some champagne?,neutral
Ses02M_script02_2_M023,Take off our shoes?,neutral
Ses02M_script02_2_M025,Get married again?,neutral
Ses02M_script02_2_M029,"Well welcome to the human race, all right. Do you think this is what I had in mind when I proposed? You think I had this great fantasy going that four years down the road we'd come to the beach and yell at each other over fish?",angry
Ses02M_script02_2_M035,"No, I know. Me neither.",sad
Ses02M_script02_2_M037,Maybe if you were with somebody else too.,sad
Ses02M_script02_2_M038,"No, I know. But still, I know I don't make you happy.",sad
Ses02M_script02_2_M040,"Now that you mention it. No, I don't.",happy
Ses02M_script02_2_M041,I don't know it seemed like a pretty good spot to me. Look at the moon - view the moon view I got from here.,happy
Ses02M_script02_2_M042,What have we got here?,happy
Ses02M_script02_2_M045,"Shh, if we're very quiet the fish might come.",happy
Ses02M_script02_2_M046,Or not.,happy
Ses02M_script03_1_F003,Now and always sweet.,happy
Ses02M_script03_1_F006,Behave exquisitely.,happy
Ses02M_script03_1_F007,"Yes, I should probably to a court curtsey.",happy
Ses02M_script03_1_F015,"Oh dear, should we like that?",sad
Ses02M_script03_1_F021,Which particular one?,happy
Ses02M_script03_1_F022,"Oh Charles, that was his name Charles. It did wiggle so beautifully.",happy
Ses02M_script03_1_F023,I know you did. You threw it out of the window into the Grand Canal; I don't think I'll ever forgive you for that.,happy
Ses02M_script03_1_F024,It went on intermittently for days.,happy
Ses02M_script03_1_F025,It burned my comb too and all the towels in the bathroom.,happy
Ses02M_script03_1_F027,The manager came in and found us rolling around on the floor biting and scratching like panthers.,happy
Ses02M_script03_1_F028,"Oh it was ridiculous, completely ridiculous.",happy
Ses02M_script03_1_F029,And very much sillier.,happy
Ses02M_script03_1_M007,With the most perfect poise.,happy
Ses02M_script03_1_M008,"Things that ought to matter dreadfully don't matter at all when one's is happy, do they?",happy
Ses02M_script03_1_M009,Oh darling don't say that.,sad
Ses02M_script03_1_M010,Meaning that sacred and beautiful thing love?,happy
Ses02M_script03_1_M011,What does it all mean that's what I ask- that's what I ask myself in my ceaseless quest for ultimate truth?  Good God what does it all mean?,happy
Ses02M_script03_1_M016,"No, that desire will fade along with our passion.",sad
Ses02M_script03_1_M024,You remember that awful scene we had in Venice?,happy
Ses02M_script03_1_M029,"That was a rouser, wasn't it?",happy
Ses02M_script03_1_M031,I'll never forget his face.,happy
Ses02M_script03_2_F002,No it wasn't. It was very pretty I still have it and I wear it often.,neutral
Ses02M_script03_2_F003,"No I didn't, you worked the whole thing up in your jealous imagination.",neutral
Ses02M_script03_2_F005,What of it?,neutral
Ses02M_script03_2_F006,"It gave him a lot of pleasure, it didn't hurt me any.",neutral
Ses02M_script03_2_F007,"Well, if you hadn't been so nosey and suspicious you never wouldn't have known anything about it.",neutral
Ses02M_script03_2_F009,No thanks.,neutral
Ses02M_script03_2_F011,It just seems so silly to go on and on and on with such a thing.,neutral
Ses02M_script03_2_F012,"Well, it's become a habit with you.",neutral
Ses02M_script03_2_F014,What?,angry
Ses02M_script03_2_F015,No I'm just making myself fascinating for you.,neutral
Ses02M_script03_2_F019,Be quiet.,angry
Ses02M_script03_2_F023,I don't care. Do you understand? I don't care. I don't care if they bark or roll about like hoops.,angry
Ses02M_script03_2_F024,"Yes, I did quite a lot.",neutral
Ses02M_script03_2_F028,Oh be quiet.,angry
Ses02M_script03_2_F035,You are far too temperamental. Try to control yourself.,angry
Ses02M_script03_2_F036,Stop it. Stop it. I hate you.,angry
Ses02M_script03_2_F037,"Listen indeed. I'm sick and tired of listening to you, damn sadistic bully.",angry
Ses02M_script03_2_F038,"Stop it. Stop it. I hate you, do you hear? You're overbearing and conceited and utterly impossible.",angry
Ses02M_script03_2_F039,"This is the end, do you hear? The end finally and forever.",angry
Ses02M_script03_2_F040,Oh yes I am.,angry
Ses02M_script03_2_F041,"Yes, I am. Let go of me you're cruel fiend and I hate and loathe you. Thank God I realized who you really are before I would ever, ever marry you again. I would never marry you again. I'd rather die in torment.",angry
Ses02M_script03_2_F042,You're a beast. I hate you. Stop it. Stop it.,angry
Ses02M_script03_2_M000,"As a matter of fact, the real cause of that row was Peter Burden.",neutral
Ses02M_script03_2_M001,I knew nothing of the sort. You took presents from him.,angry
Ses02M_script03_2_M003,You went out of your way to torture me over Peter Burden.,angry
Ses02M_script03_2_M005,You let him kiss you; you said you did.,angry
Ses02M_script03_2_M007,What about me?,angry
Ses02M_script03_2_M010,I have a little I think.,neutral
Ses02M_script03_2_M011,"No particular reason. Anyhow, they are very small ones.",neutral
Ses02M_script03_2_M012,You can hardly call three liquor glasses in a whole evening going on and on and on.,neutral
Ses02M_script03_2_M016,"Going out somewhere, dear?",neutral
Ses02M_script03_2_M018,"As a matter of fact, that's perfectly true.",neutral
Ses02M_script03_2_M024,"Tell me, did you see much of Peter Burden after our divorce?",neutral
Ses02M_script03_2_M026,What riotous time you must have had.,angry
Ses02M_script03_2_M027,"No restraint at all, very enjoyable, never had much anyhow.",angry
Ses02M_script03_2_M031,"We can get a good little debate going about that, don't you think? Intemperate tots.",angry
Ses02M_script03_2_M032,All right. I will.,neutral
Ses02M_script03_2_M033,Better turn that off I think.,neutral
Ses02M_script03_2_M039,Turn it off.,angry
Ses02M_script03_2_M040,"Amanda, listen. Listen.",angry
Ses02M_script03_2_M041,Very amusing indeed.,angry
Ses02M_script03_2_M042,"You're a vile tempered, loose living, wicked little beast and I hope I never see you again as long as I live.",angry
Ses02M_script03_2_M043,You're not going like this.,angry
Ses02M_script03_2_M044,You're not.,angry
Ses02M_script03_2_M045,Shut up.,angry
Ses02M_script03_2_M046,Shut up.,angry
Ses02M_script03_2_M047,I wouldn't marry you again if you came to me on your bended knees. You're a evil minded little vampire. I hope to God I never see you again as long as I live.,angry
Ses03F_impro01_F002,What's wrong?,neutral
Ses03F_impro01_M001,"Oh, um-",neutral
Ses03F_impro01_M002,"You didn't fill this out right. All right. It says that you have to fill out the back sheet of this, but you filled out the yellow sheet of it.",neutral
Ses03F_impro01_M003,Who?,neutral
Ses03F_impro01_M004,She- she probably doesn't even work here.,neutral
Ses03F_impro01_M005,All right  Uh-,neutral
Ses03F_impro02_F000,"How's it going, babe?",neutral
Ses03F_impro02_F001,Yeah?,neutral
Ses03F_impro02_F008,And Uh- Yeah. Uh- They're going to need um- more nurses on call for uh- to go overseas to help out with the war.,sad
Ses03F_impro02_F010,yeah.,sad
Ses03F_impro02_F011,It's going- It's going to be probably in about three weeks.,sad
Ses03F_impro02_F012,yeah,sad
Ses03F_impro02_F015,"Yeah, and uh--",sad
Ses03F_impro02_F018,"Honey, I'm going to come back. It's not like that.",sad
Ses03F_impro02_F019,But it- it is for a year.,sad
Ses03F_impro02_F020,"Babe, I'm sorry. But I don't want to do.",sad
Ses03F_impro02_F021,"You know as much as -as much as me that I-I want to stay here with you and Amy so bad, but I can't.",sad
Ses03F_impro02_F023,"Babe, I love you.",sad
Ses03F_impro02_F024,"But she has you. I mean, that's what you're there for. You're my right-hand man.",sad
Ses03F_impro02_F025,It's going to be okay.,sad
Ses03F_impro02_F026,"No, I have to go.",sad
Ses03F_impro02_F027,"Wait, you can write me and as you know, send me pictures.",sad
Ses03F_impro02_F028,What do you mean?,sad
Ses03F_impro02_F029,"Look, I need you to be strong for me. 'Cause I can't be the only one that's strong right now, really, I--",sad
Ses03F_impro02_F031,"and if we survive, if we survive that then babe, you know you know we could survive any--",sad
