id,speaker,start_time,end_time,text,emotion
Ses03F_script02_2_M023,M,248.5225,254.7034,Do you want to get married again? What? What? Do you want to get a divorce?,fru
Ses03F_script02_2_F030,F,250.27,252.1098,No.,fru
Ses03F_script02_2_F031,F,253.0551,255.1639,No.,ang
Ses03F_script02_2_M024,M,254.8004,256.9576,A vacation?,fru
Ses03F_script02_2_F032,F,256.2305,258.1359,No.,fru
Ses03F_script02_2_M025,M,257.235,259.939,A new carpet? A poodle?,fru
Ses03F_script02_2_M026,M,259.9875,265.9745,"A-a back rub, some ice cream, a suicide pact. What the hell do you want, Carla?",ang
Ses03F_script02_2_F033,F,264.5325,268.6651,I want things to turn out the way that they're supposed to be.,fru
Ses03F_script02_2_M027,M,267.0895,270.1921,"Jesus, welcome to the human race.",fru
Ses03F_script02_2_M028,M,270.2406,279.7665,Did you think this is how I thought it was going to turn out? Do you think I had some great fantasy down the line? That four years down the line that we'd come to the beach and argue with each other over fish?,xxx
Ses03F_script02_2_M029,M,279.815,295.1125,"No, I was just like you. I thought it was going to be all peaches and roses and everything great. And the wind in our hair and the sand in our toes, and the fish will always come and the bills will pay themselves, and we'll have three big fat rosy kids. And oh God.",fru
Ses03F_script02_2_M030,M,295.155,304.1752,"You know what you get? The jokes on us, baby. Because do you know what you get? Huh? Carla? Do you know what you get? You get this.",fru
Ses03F_script02_2_F034,F,303.8601,307.7868,This what? What is this? This is nothing.,fru
Ses03F_script02_2_M031,M,306.7445,309.1442,"Yes, it is.",fru
Ses03F_script02_2_F035,F,308.417,312.78,"No, it's not. It's standing on the beach waiting and fighting.",ang
Ses03F_script02_2_M032,M,312.0529,313.7981,Right.,fru
Ses03F_script02_2_F036,F,313.386,318.235,Things have never turned out anything the way that I thought they would be.,sad
Ses03F_script02_2_M033,M,317.4097,321.6515,"No, I know. Me neither.",fru
Ses03F_script02_2_F037,F,320.9001,326.2812,"I mean, this is, this is everything, and it's a lot, but",xxx
Ses03F_script02_2_F038,F,326.4993,330.3533,it's not something else. Do you know what I'm trying to say?,sad
Ses03F_script02_2_M034,M,329.5534,333.0438,"Well, I'm doing the best I can.",fru
Ses03F_script02_2_F039,F,332.0258,344.2665,"I know you are, Augie, and I know you wanted this evening to be nice, but I can't help thinking of being somewhere else.",sad
Ses03F_script02_2_M035,M,344.1453,348.0963,"Yeah, maybe if you were with someone else too.",fru
Ses03F_script02_2_F040,F,347.1509,349.395,I didn't say that.,sad
Ses03F_script02_2_M036,M,348.9689,352.8229,"No, I know. But I know I don't make you happy.",xxx
Ses03F_script02_2_F041,F,352.0775,357.4525,"Augie, anything I do I'd rather be doing with you.",fru
Ses03F_script02_2_M037,M,356.5799,359.125,Yeah?,sur
Ses03F_script02_2_F042,F,358.0343,367.7541,"God, don't you know that? I mean, you're the one that probably wants to be with somebody else. Somebody that didn't take herself so seriously, could enjoy herself more.",fru
Ses03F_script02_2_M038,M,367.3178,372.5049,"Actually now that you mention it, no, I don't.",hap
Ses03F_script02_2_F043,F,373.4745,381.5461,"Well, I guess we're just in the wrong spart-spot with the right person.",hap
Ses03F_script02_2_M039,M,381.4976,388.7208,"Seemed like a pretty good spot to me. I mean, look at the view of the moon we've got from here.",hap
Ses03F_script02_2_F044,F,390.3933,394.2473,I noticed that. It's beautiful.,hap
Ses03F_script02_2_F045,F,394.3443,398.0771,You can see right over the water.,hap
Ses03F_script02_2_F046,F,398.271,401.9,"God, big old white moon.",xxx
Ses03F_script02_2_M040,M,403.2157,406.6577,Look what we got here.,hap
Ses03F_script02_2_F047,F,406.2699,409.2028,You brought refreshments?,xxx
Ses03F_script02_2_M041,M,408.1363,411.8448,It's not champagne.,hap
Ses03F_script02_2_F048,F,410.7783,414.4869,At least we won't need glasses.,hap
Ses03F_script02_2_M042,M,416.3775,421.1041,Are you still cold? Do you want to go home?,neu
Ses03F_script02_2_F049,F,421.3223,428.2304,So I was thinking you might be right.,xxx
Ses03F_script02_2_F050,F,428.5213,433.1994,Maybe this is the right place after all.,hap
Ses03F_script02_2_F051,F,433.9993,437.0049,"I'm sorry, Augie.",sad
Ses03F_script02_2_M043,M,435.2355,438.3381,Shh.,neu
Ses03F_script02_2_M044,M,438.532,441.5675,If we're very quiet the fish might come.,hap
Ses03F_script02_2_F052,F,442.386,445.0523,Or not.,xxx
Ses03F_script02_2_M045,M,445.2462,447.1014,Or not.,hap
Ses03F_script03_1_M000,M,3.4,5.27,Oh.,xxx
Ses03F_script03_1_F000,F,4.86,6.52,[BREATHING],neu
Ses03F_script03_1_M001,M,6.0425,8.265,Good God.,xxx
Ses03F_script03_1_F001,F,7.67,9.9216,Do you think it's them?,neu
Ses03F_script03_1_M002,M,9.265,11.2025,I wonder.,xxx
Ses03F_script03_1_F002,F,10.7025,14.17,"I mean, nobody knows we're here except for Freda and she wouldn't ring up.",fea
Ses03F_script03_1_M003,M,13.7975,15.315,It must be them then.,xxx
Ses03F_script03_1_F003,F,14.9625,16.93,What are we to do?,fea
Ses03F_script03_1_M004,M,17.04,21.42,"We're all right, aren't we darling? Whatever happens.",neu
Ses03F_script03_1_F004,F,21.165,24.46,"Yes. Now and always, sweet.",xxx
Ses03F_script03_1_M005,M,24.415,26.6375,Then I don't care.,neu
Ses03F_script03_1_F005,F,26.1175,28.5475,It was bound to come sooner or later.,xxx
Ses03F_script03_1_M006,M,28.19,34.21,"Hello? Hello? What? Ugh, wrong number.",xxx
Ses03F_script03_1_F006,F,34.0575,39.23,"[LAUGHTER] God, it sent shivers up my spine.",xxx
Ses03F_script03_1_M007,M,38.69,43.42,"things that should matter dreadfully don't seem to matter at all when one's happy, do they?",exc
Ses03F_script03_1_F007,F,42.91,50.0425,"Um terrible thing is one can't stay happy. Well, it's true. I mean, the whole business is a very poor joke.",xxx
Ses03F_script03_1_M008,M,44.5,47.21,"Ooh darling, don't say that.",xxx
Ses03F_script03_1_M009,M,49.7225,52.8575,"You mean that sacred and beautiful thing, love?",xxx
Ses03F_script03_1_F008,F,52.41,54.59,"Yes, meaning just that.",xxx
Ses03F_script03_1_M010,M,53.87,60.49,What does it all mean? That's what I ask myself in my quest for ultimate truth. What does it all mean?,xxx
Ses03F_script03_1_F009,F,60.18,63.8793,Don't laugh at me. I'm serious.,exc
Ses03F_script03_1_M011,M,63.42,66.3875,"[LAUGHTER]. You mustn't be serious, my dear one, that's what they want.",exc
Ses03F_script03_1_F010,F,65.96,67.87,Who's they?,xxx
Ses03F_script03_1_M012,M,68.3275,81.07,All the futile moralists who try to make life unbearable. Laugh at them. Be flippant. Laugh at all the sacred shibboleths. Flippancy brings out the acid in their damn sweetness and light.,xxx
Ses03F_script03_1_F011,F,80.48,84.19,"Well, if I laugh at everything I'm going to have to laugh at us too.",xxx
Ses03F_script03_1_M013,M,83.105,86.33,"Ooh, certainly you must. We're figures of fun, all right.",exc
Ses03F_script03_1_F012,F,85.88,90.0125,"So how long is it going to last? This ludicrous, overbearing love of ours?",xxx
Ses03F_script03_1_M014,M,89.47,91.27,Who knows?,xxx
Ses03F_script03_1_F013,F,90.45,93.685,Shall we always want to bicker and fight?,xxx
Ses03F_script03_1_M015,M,93.13,97.0375,No. The fire will fade along with our passion.,xxx
Ses03F_script03_1_F014,F,96.1525,98.98,"Oh dear, well, shall we want that?",sad
Ses03F_script03_1_M016,M,98.53,101.05,Depends on how well we play it.,xxx
Ses03F_script03_1_F015,F,100.29,105.39,"Well, what if happens if one of us is to die? Does the one that's left still laugh?",sad
Ses03F_script03_1_M017,M,104.77,108.53,"Yes, yes. Yes, he must with all his might.",xxx
Ses03F_script03_1_F016,F,107.73,110.17,"Well, that's serious enough.",xxx
Ses03F_script03_1_M018,M,109.78,116.2475,"No. No, it isn't. Death's very laughable. A cunning little mystery. All done with mirrors.",xxx
Ses03F_script03_1_F017,F,115.61,118.8,"Darling, I believe you're talking nonsense.",xxx
Ses03F_script03_1_M019,M,118.38,124.7727,So is everyone else in the long run. Let's be superficial and pity the poor philosophers.,xxx
Ses03F_script03_1_M020,M,124.8432,143.13,"Let's blow strumpets, blow-blow trumpets and squeakers and party as much as we can like small quite idiotic school children. Let's savor the delight of the moment. Come, kiss me darling, before worms pop in and out of your eye sockets.",exc
Ses03F_script03_1_F018,F,142.4475,145.83,"Elliott, worms don't pop.",xxx
Ses03F_script03_1_M021,M,145.01,159.705,"I don't care what you do, see? As long-you can paint yourself bright green all over and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word as long as you love me best.",xxx
Ses03F_script03_1_F019,F,159.3275,167.93,"Thank you, dear. The same applies to you. Except that if I ever so much as catch you looking at another woman I'll kill you.",exc
Ses03F_script03_1_M022,M,169.91,174.37,Remember that awful scene we had in Venice?,exc
Ses03F_script03_1_F020,F,173.245,176.15,Which particular one?,xxx
Ses03F_script03_1_M023,M,175.4025,180.945,The one when you bought that little painted wooden snake in the Piazza and put it in my bed.,xxx
Ses03F_script03_1_F021,F,180.08,184.44,Oh Charles. That was his name. Charles. He did wiggle so beautifully.,hap
Ses03F_script03_1_M024,M,181.345,185.6975,Horrible little thing. I hated it.,xxx
Ses03F_script03_1_F022,F,185.2025,191.35,I know you did. You threw it out the window and into the Grand Canal. I don't think I'll ever forgive you for that.,xxx
Ses03F_script03_1_M025,M,191.06,193.29,How long did that row last?,xxx
Ses03F_script03_1_F023,F,192.8,196.03,It went on intermittently for days.,xxx
Ses03F_script03_1_M026,M,195.5,200.85,The worst one was in Cannes when your-your curling iron burnt a hole in my dressing gown.,xxx
Ses03F_script03_1_F024,F,200.44,204.88,"Well, I burnt a hole in my comb too, and all the towels in the bathroom. [LAUGHTER].",xxx
Ses03F_script03_1_F025,F,207.01,210.59,yeah. And that was the first time you ever hit me.,hap
Ses03F_script03_1_M027,M,204.58,207.14,"That was a rouser, wasn't it?",exc
Ses03F_script03_1_F026,F,212.51,218.33,The manager came in and found us rolling on the floor and biting and scratching like panthers. [LAUGHTER],hap
Ses03F_script03_1_M028,M,210.15,212.88,I didn't hit you very hard.,xxx
Ses03F_script03_1_F027,F,221.67,226.2,I know. Oh man. Couldn't believe it.,exc
Ses03F_script03_1_M029,M,216.97,221.78,"Oh, I will never forget his face. Ooh-rah [LAUGHTER].",xxx
Ses03F_script03_1_M030,M,226.48,228.62,We were very much younger then.,xxx
Ses03F_script03_1_F028,F,228.0575,230.82,"Yeah, and very much sillier.",xxx
Ses03F_script03_1_M031,M,232.88,238.26,"Oh, the real cause of that row was Peter Burden.",xxx
Ses03F_script03_2_M000,M,9.3056,14.39,"As a matter of fact, the real cause of that row was Peter Burden.",ang
Ses03F_script03_2_F000,F,13.8388,16.61,You knew there was nothing in that.,xxx
Ses03F_script03_2_M001,M,16.5,20.46,I knew nothing of the sort. You took presents from him.,ang
Ses03F_script03_2_F001,F,19.97,23.82,Presents? It was only a small trivial little broach.,xxx
Ses03F_script03_2_M002,M,23.21,28.9,I remember it well. Bristling with diamonds. In the worst possible taste.,ang
Ses03F_script03_2_F002,F,28.21,32.86,Not at all. It was very pretty. And I wear it all the time. I still have it.,xxx
Ses03F_script03_2_M003,M,32.19,35.72,You went out of your way to torture me over Peter Burden.,xxx
Ses03F_script03_2_F003,F,35.07,40.52,"No, I didn't. You made that up all in your jealous imagination.",xxx
Ses03F_script03_2_M004,M,42.38,45.52,You must admit that he was in love with you.,xxx
Ses03F_script03_2_F004,F,45.39,48.8425,"Just a little perhaps, but it was nothing serious.",neu
Ses03F_script03_2_M005,M,48.425,51.1,You let him kiss you. You said so.,ang
Ses03F_script03_2_F005,F,50.59,52.065,"Well, what of it?",xxx
Ses03F_script03_2_M006,M,51.59,53.3,What of it?,xxx
Ses03F_script03_2_F006,F,52.65,55.9025,"Oh come on, it gave him a lot of pleasure and it didn't harm me.",xxx
Ses03F_script03_2_M007,M,55.415,57.2475,What about me?,ang
Ses03F_script03_2_F007,F,56.705,61.09,"Well, if you hadn't been so suspicious and nosey you'd have never known anything about it.",xxx
Ses03F_script03_2_M008,M,60.685,64.375,"That's a nice point of view, I must say.",ang
Ses03F_script03_2_F008,F,63.8825,66.31,"Well, it's true.",neu
Ses03F_script03_2_M009,M,73.02,75.72,Are you bored with this conversation?,neu
Ses03F_script03_2_F009,F,75.4,78.3725,"I definitely, most definitely am.",xxx
Ses03F_script03_2_M010,M,79.99,85.21,So am I. Bored stiff. Want some brandy?,neu
Ses03F_script03_2_F010,F,84.785,86.165,"No, thanks.",xxx
Ses03F_script03_2_M011,M,86.15,88.44,"I'll have a little, I think.",neu
Ses03F_script03_2_F011,F,87.8625,91.2,I don't see why you want it; you've already had two glasses.,xxx
Ses03F_script03_2_M012,M,90.7625,94.295,"No particular reason. Anyhow, they were very small ones.",neu
Ses03F_script03_2_F012,F,93.79,98.04,I don't see what's the point of going on and on about something like this.,xxx
Ses03F_script03_2_M013,M,97.44,104.335,"Oh, my-you can hardly call three minute liquor glasses in the evening going on and on and on.",xxx
Ses03F_script03_2_F013,F,103.8975,106.04,It's become a habit with you.,neu
Ses03F_script03_2_M014,M,105.47,110.34,You needn't be so grand just because you don't happen to want some yourself at the moment.,ang
Ses03F_script03_2_F014,F,109.57,111.47,Don't be so stupid.,ang
Ses03F_script03_2_M015,M,110.9875,112.62,"Really, Amanda.",ang
Ses03F_script03_2_F015,F,112.24,113.62,What?,ang
Ses03F_script03_2_M016,M,113.9625,115.085,Nothing.,ang
Ses03F_script03_2_M017,M,118.235,120.465,"Going somewhere, dear?",ang
Ses03F_script03_2_F016,F,120.31,124.67,No. Just making myself fascinating for you.,xxx
Ses03F_script03_2_M018,M,124.34,128.03,That reply has broken my heart.,xxx
Ses03F_script03_2_F017,F,127.4075,132.95,"It's a woman's job to allure the man. Watch me, won't you, a minute?",neu
Ses03F_script03_2_M019,M,133.39,136.365,"As a matter of fact, that's perfectly true.",xxx
Ses03F_script03_2_F018,F,137.0025,138.42,"No, it isn't.",ang
Ses03F_script03_2_M020,M,137.92,139.31,"Yes, it is.",ang
Ses03F_script03_2_F019,F,138.8625,142.25,"No, it's not. I don't care.",xxx
Ses03F_script03_2_M021,M,145.63,150.93,It's a pity you didn't have more brandy. It might have made you a little less disagreeable.,xxx
Ses03F_script03_2_F020,F,150.31,153.92,"Well, it didn't seem to do such wonders with you, now did it?",xxx
Ses03F_script03_2_M022,M,153.185,156.3475,"Oh, snap, snap, snap, like a little adder.",xxx
Ses03F_script03_2_F021,F,155.94,158.4625,"Adders don't snap, they sting.",fru
Ses03F_script03_2_M023,M,157.8075,162.2025,"Yes, they do. They have a big bag of venom behind their fangs and they snap.",xxx
Ses03F_script03_2_F022,F,161.8585,163.32,They sting.,fru
Ses03F_script03_2_M024,M,162.94,164.12,They snap.,ang
Ses03F_script03_2_F023,F,163.67,170.02,"I don't care. I don't care, do you understand? I don't care if they bark, if they roll over on the floor like hoops.",ang
Ses03F_script03_2_M025,M,170.73,173.07,"Uhh,",xxx
Ses03F_script03_2_M026,M,174.1875,178.87,did you see much of Peter Burden after our divorce?,ang
Ses03F_script03_2_F024,F,177.9925,180.95,"Yes, I did, quite a lot actually.",xxx
Ses03F_script03_2_M027,M,180.64,185.3875,"I imagine that you let him kiss you quite a bit more then, didn't you?",ang
Ses03F_script03_2_F025,F,184.93,187.5075,Mind your business.,fru
Ses03F_script03_2_M028,M,187.0375,194.73,You had a riotous-must have had a riotous time. No restraint at all. Very enjoyable. You never had much anyhow.,ang
